,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_test_score,mean_fit_time,rank_test_score
0,,sqrt,1,2,10,1.0,0.07747006416320801,1
1,,sqrt,1,2,25,1.0,0.18589863777160645,1
2,,sqrt,1,2,50,1.0,0.45368456840515137,1
3,,sqrt,1,2,100,1.0,0.9352089881896972,1
4,,sqrt,1,2,150,1.0,1.431807041168213,1
5,,sqrt,1,2,200,1.0,1.8809465408325194,1
6,,sqrt,1,5,10,1.0,0.10755839347839355,1
7,,sqrt,1,5,25,1.0,0.24438610076904296,1
8,,sqrt,1,5,50,1.0,0.45926651954650877,1
9,,sqrt,1,5,100,1.0,0.9045526504516601,1
10,,sqrt,1,5,150,1.0,1.5702126979827882,1
11,,sqrt,1,5,200,1.0,2.0323817253112795,1
12,,sqrt,1,10,10,1.0,0.14603142738342284,1
13,,sqrt,1,10,25,1.0,0.25562429428100586,1
14,,sqrt,1,10,50,1.0,0.5459418773651123,1
15,,sqrt,1,10,100,1.0,1.0223968982696534,1
16,,sqrt,1,10,150,1.0,1.4262340545654297,1
17,,sqrt,1,10,200,1.0,2.1756618499755858,1
18,,sqrt,2,2,10,1.0,0.10280418395996094,1
19,,sqrt,2,2,25,1.0,0.34885830879211427,1
20,,sqrt,2,2,50,1.0,0.49738588333129885,1
21,,sqrt,2,2,100,1.0,0.988407564163208,1
22,,sqrt,2,2,150,1.0,1.3676696300506592,1
23,,sqrt,2,2,200,1.0,2.061304140090942,1
24,,sqrt,2,5,10,1.0,0.11400728225708008,1
25,,sqrt,2,5,25,1.0,0.24871063232421875,1
26,,sqrt,2,5,50,1.0,0.4762176513671875,1
27,,sqrt,2,5,100,1.0,1.116838550567627,1
28,,sqrt,2,5,150,1.0,1.7499484062194823,1
29,,sqrt,2,5,200,1.0,2.0002660274505617,1
30,,sqrt,2,10,10,1.0,0.13139066696166993,1
31,,sqrt,2,10,25,1.0,0.23283562660217286,1
32,,sqrt,2,10,50,1.0,0.4460455894470215,1
33,,sqrt,2,10,100,1.0,0.8305087089538574,1
34,,sqrt,2,10,150,1.0,1.570129632949829,1
35,,sqrt,2,10,200,1.0,2.083267641067505,1
36,,sqrt,4,2,10,0.9996923076923077,0.11897177696228027,474
37,,sqrt,4,2,25,0.9996923076923077,0.25696849822998047,474
38,,sqrt,4,2,50,1.0,0.5189302444458008,1
39,,sqrt,4,2,100,1.0,1.0640432357788085,1
40,,sqrt,4,2,150,1.0,1.5520969390869142,1
41,,sqrt,4,2,200,1.0,2.1345213413238526,1
42,,sqrt,4,5,10,0.9995381062355658,0.14375686645507812,479
43,,sqrt,4,5,25,1.0,0.33594088554382323,1
44,,sqrt,4,5,50,1.0,0.5317357063293457,1
45,,sqrt,4,5,100,1.0,1.1748855113983154,1
46,,sqrt,4,5,150,1.0,1.6230966567993164,1
47,,sqrt,4,5,200,1.0,2.256479549407959,1
48,,sqrt,4,10,10,1.0,0.112615966796875,1
49,,sqrt,4,10,25,1.0,0.26796350479125974,1
50,,sqrt,4,10,50,1.0,0.5227696895599365,1
51,,sqrt,4,10,100,1.0,1.257753276824951,1
52,,sqrt,4,10,150,1.0,1.7381406784057618,1
53,,sqrt,4,10,200,1.0,2.1165481090545653,1
54,,log2,1,2,10,1.0,0.13925156593322754,1
55,,log2,1,2,25,1.0,0.27940959930419923,1
56,,log2,1,2,50,1.0,0.5167823791503906,1
57,,log2,1,2,100,1.0,1.0708120822906495,1
58,,log2,1,2,150,1.0,1.437392807006836,1
59,,log2,1,2,200,1.0,2.3244033813476563,1
60,,log2,1,5,10,1.0,0.0930811882019043,1
61,,log2,1,5,25,1.0,0.3395813465118408,1
62,,log2,1,5,50,1.0,0.5249881744384766,1
63,,log2,1,5,100,1.0,0.7537644863128662,1
64,,log2,1,5,150,1.0,1.1509454250335693,1
65,,log2,1,5,200,1.0,1.5034882068634032,1
66,,log2,1,10,10,1.0,0.08309664726257324,1
67,,log2,1,10,25,1.0,0.18270258903503417,1
68,,log2,1,10,50,1.0,0.37559685707092283,1
69,,log2,1,10,100,1.0,0.7677253246307373,1
70,,log2,1,10,150,1.0,1.1737124919891357,1
71,,log2,1,10,200,1.0,1.7138107299804688,1
72,,log2,2,2,10,1.0,0.09000496864318848,1
73,,log2,2,2,25,1.0,0.2582559585571289,1
74,,log2,2,2,50,1.0,0.4303764820098877,1
75,,log2,2,2,100,1.0,0.7879678249359131,1
76,,log2,2,2,150,1.0,1.2721396446228028,1
77,,log2,2,2,200,1.0,1.778402853012085,1
78,,log2,2,5,10,1.0,0.08875436782836914,1
79,,log2,2,5,25,1.0,0.23645777702331544,1
80,,log2,2,5,50,1.0,0.5050464630126953,1
81,,log2,2,5,100,1.0,1.3822453022003174,1
82,,log2,2,5,150,1.0,1.6726426124572753,1
83,,log2,2,5,200,1.0,2.000072479248047,1
84,,log2,2,10,10,1.0,0.1275416374206543,1
85,,log2,2,10,25,1.0,0.26315760612487793,1
86,,log2,2,10,50,1.0,0.47696075439453123,1
87,,log2,2,10,100,1.0,0.9512886047363281,1
88,,log2,2,10,150,1.0,1.5378092765808105,1
89,,log2,2,10,200,1.0,2.0449708461761475,1
90,,log2,4,2,10,1.0,0.10764141082763672,1
91,,log2,4,2,25,1.0,0.243369197845459,1
92,,log2,4,2,50,1.0,0.4550641059875488,1
93,,log2,4,2,100,1.0,1.126368761062622,1
94,,log2,4,2,150,1.0,1.6227393627166748,1
95,,log2,4,2,200,1.0,2.115179014205933,1
96,,log2,4,5,10,1.0,0.12823195457458497,1
97,,log2,4,5,25,1.0,0.2924022674560547,1
98,,log2,4,5,50,1.0,0.5652316093444825,1
99,,log2,4,5,100,1.0,1.1274085521697998,1
100,,log2,4,5,150,1.0,1.2634021759033203,1
101,,log2,4,5,200,1.0,1.418431043624878,1
102,,log2,4,10,10,1.0,0.07099933624267578,1
103,,log2,4,10,25,1.0,0.16074151992797853,1
104,,log2,4,10,50,1.0,0.3133060932159424,1
105,,log2,4,10,100,1.0,0.6447322845458985,1
106,,log2,4,10,150,1.0,0.993897533416748,1
107,,log2,4,10,200,1.0,1.275627565383911,1
108,,,1,2,10,1.0,0.09678740501403808,1
109,,,1,2,25,1.0,0.2336818218231201,1
110,,,1,2,50,1.0,0.5093446254730225,1
111,,,1,2,100,1.0,0.8571174621582032,1
112,,,1,2,150,1.0,1.258952808380127,1
113,,,1,2,200,1.0,1.7892257213592528,1
114,,,1,5,10,1.0,0.09597573280334473,1
115,,,1,5,25,1.0,0.19730691909790038,1
116,,,1,5,50,1.0,0.4247523307800293,1
117,,,1,5,100,1.0,0.9730550289154053,1
118,,,1,5,150,1.0,1.3573011398315429,1
119,,,1,5,200,1.0,2.213164234161377,1
120,,,1,10,10,1.0,0.15544819831848145,1
121,,,1,10,25,1.0,0.3025656223297119,1
122,,,1,10,50,1.0,0.4770063877105713,1
123,,,1,10,100,1.0,1.425067663192749,1
124,,,1,10,150,1.0,1.8333817005157471,1
125,,,1,10,200,1.0,2.033953332901001,1
126,,,2,2,10,1.0,0.09235668182373047,1
127,,,2,2,25,1.0,0.2583629131317139,1
128,,,2,2,50,1.0,0.48824000358581543,1
129,,,2,2,100,1.0,0.9592183589935303,1
130,,,2,2,150,1.0,1.858111572265625,1
131,,,2,2,200,1.0,2.2206456661224365,1
132,,,2,5,10,1.0,0.10198411941528321,1
133,,,2,5,25,1.0,0.33203787803649903,1
134,,,2,5,50,1.0,0.7278438568115234,1
135,,,2,5,100,1.0,1.1680170059204102,1
136,,,2,5,150,1.0,1.9702884674072265,1
137,,,2,5,200,1.0,2.9640359401702883,1
138,,,2,10,10,1.0,0.17969956398010253,1
139,,,2,10,25,1.0,0.32538347244262694,1
140,,,2,10,50,1.0,0.7320740699768067,1
141,,,2,10,100,1.0,1.3049242973327637,1
142,,,2,10,150,1.0,1.6622404098510741,1
143,,,2,10,200,1.0,1.8162403106689453,1
144,,,4,2,10,0.9995384615384616,0.09114274978637696,477
145,,,4,2,25,1.0,0.22406339645385742,1
146,,,4,2,50,1.0,0.5464155673980713,1
147,,,4,2,100,1.0,1.502770185470581,1
148,,,4,2,150,1.0,2.88985333442688,1
149,,,4,2,200,1.0,2.442536735534668,1
150,,,4,5,10,1.0,0.10757865905761718,1
151,,,4,5,25,1.0,0.4574277400970459,1
152,,,4,5,50,1.0,0.7143166065216064,1
153,,,4,5,100,1.0,0.9334477424621582,1
154,,,4,5,150,1.0,1.5621824741363526,1
155,,,4,5,200,1.0,2.194008779525757,1
156,,,4,10,10,1.0,0.10221028327941895,1
157,,,4,10,25,1.0,0.3187728404998779,1
158,,,4,10,50,1.0,0.6036699295043946,1
159,,,4,10,100,1.0,1.0654938220977783,1
160,,,4,10,150,1.0,1.4993227958679198,1
161,,,4,10,200,1.0,2.379189395904541,1
162,10,sqrt,1,2,10,1.0,0.09199557304382325,1
163,10,sqrt,1,2,25,1.0,0.24729385375976562,1
164,10,sqrt,1,2,50,1.0,0.5756661891937256,1
165,10,sqrt,1,2,100,1.0,0.8754568099975586,1
166,10,sqrt,1,2,150,1.0,1.0884695053100586,1
167,10,sqrt,1,2,200,1.0,1.6061023712158202,1
168,10,sqrt,1,5,10,1.0,0.09580931663513184,1
169,10,sqrt,1,5,25,1.0,0.22826476097106935,1
170,10,sqrt,1,5,50,1.0,0.3567255973815918,1
171,10,sqrt,1,5,100,1.0,0.7204699039459228,1
172,10,sqrt,1,5,150,1.0,1.135542345046997,1
173,10,sqrt,1,5,200,1.0,1.69831280708313,1
174,10,sqrt,1,10,10,1.0,0.07224245071411133,1
175,10,sqrt,1,10,25,1.0,0.17692742347717286,1
176,10,sqrt,1,10,50,1.0,0.37411723136901853,1
177,10,sqrt,1,10,100,1.0,0.8006157398223877,1
178,10,sqrt,1,10,150,1.0,1.0846005439758302,1
179,10,sqrt,1,10,200,1.0,1.5669491767883301,1
180,10,sqrt,2,2,10,1.0,0.07846584320068359,1
181,10,sqrt,2,2,25,1.0,0.19761500358581544,1
182,10,sqrt,2,2,50,1.0,0.37023062705993653,1
183,10,sqrt,2,2,100,1.0,0.7118910312652588,1
184,10,sqrt,2,2,150,1.0,1.1125617504119873,1
185,10,sqrt,2,2,200,1.0,1.5094414234161377,1
186,10,sqrt,2,5,10,1.0,0.12913413047790528,1
187,10,sqrt,2,5,25,1.0,0.23374733924865723,1
188,10,sqrt,2,5,50,1.0,0.3737775802612305,1
189,10,sqrt,2,5,100,1.0,0.704483938217163,1
190,10,sqrt,2,5,150,1.0,1.0828728675842285,1
191,10,sqrt,2,5,200,1.0,1.5383778095245362,1
192,10,sqrt,2,10,10,1.0,0.08070769309997558,1
193,10,sqrt,2,10,25,1.0,0.25095534324645996,1
194,10,sqrt,2,10,50,1.0,0.4430255889892578,1
195,10,sqrt,2,10,100,1.0,0.7247570037841797,1
196,10,sqrt,2,10,150,1.0,0.9847330093383789,1
197,10,sqrt,2,10,200,1.0,1.2825693607330322,1
198,10,sqrt,4,2,10,0.9993846153846153,0.06465177536010742,484
199,10,sqrt,4,2,25,1.0,0.15727171897888184,1
200,10,sqrt,4,2,50,1.0,0.35566143989562987,1
201,10,sqrt,4,2,100,1.0,0.700481653213501,1
202,10,sqrt,4,2,150,1.0,0.9997177600860596,1
203,10,sqrt,4,2,200,1.0,1.4818896770477294,1
204,10,sqrt,4,5,10,0.9992304139278735,0.06827783584594727,486
205,10,sqrt,4,5,25,0.9995381062355658,0.16999320983886718,479
206,10,sqrt,4,5,50,1.0,0.40389423370361327,1
207,10,sqrt,4,5,100,1.0,0.8537636756896972,1
208,10,sqrt,4,5,150,1.0,1.0256086826324462,1
209,10,sqrt,4,5,200,1.0,1.3622353553771973,1
210,10,sqrt,4,10,10,0.9995381062355658,0.07416214942932128,479
211,10,sqrt,4,10,25,1.0,0.19659271240234374,1
212,10,sqrt,4,10,50,1.0,0.3552387714385986,1
213,10,sqrt,4,10,100,1.0,0.6675420284271241,1
214,10,sqrt,4,10,150,1.0,1.0034425258636475,1
215,10,sqrt,4,10,200,1.0,1.4025444984436035,1
216,10,log2,1,2,10,1.0,0.06773266792297364,1
217,10,log2,1,2,25,1.0,0.19713244438171387,1
218,10,log2,1,2,50,1.0,0.39289097785949706,1
219,10,log2,1,2,100,1.0,0.8721713542938232,1
220,10,log2,1,2,150,1.0,1.1378437995910644,1
221,10,log2,1,2,200,1.0,1.717282485961914,1
222,10,log2,1,5,10,1.0,0.08628597259521484,1
223,10,log2,1,5,25,1.0,0.18145575523376464,1
224,10,log2,1,5,50,1.0,0.4596752643585205,1
225,10,log2,1,5,100,1.0,0.7208162784576416,1
226,10,log2,1,5,150,1.0,1.1573426246643066,1
227,10,log2,1,5,200,1.0,1.7022241592407226,1
228,10,log2,1,10,10,1.0,0.07494640350341797,1
229,10,log2,1,10,25,1.0,0.2235537052154541,1
230,10,log2,1,10,50,1.0,0.40627427101135255,1
231,10,log2,1,10,100,1.0,0.8533064842224121,1
232,10,log2,1,10,150,1.0,1.1079796314239503,1
233,10,log2,1,10,200,1.0,1.5259525775909424,1
234,10,log2,2,2,10,1.0,0.0961599349975586,1
235,10,log2,2,2,25,1.0,0.21834859848022461,1
236,10,log2,2,2,50,1.0,0.3360168933868408,1
237,10,log2,2,2,100,1.0,0.7033335208892822,1
238,10,log2,2,2,150,1.0,1.0771962642669677,1
239,10,log2,2,2,200,1.0,1.4621044158935548,1
240,10,log2,2,5,10,1.0,0.07681994438171387,1
241,10,log2,2,5,25,1.0,0.19965410232543945,1
242,10,log2,2,5,50,1.0,0.33773126602172854,1
243,10,log2,2,5,100,1.0,0.6067654609680175,1
244,10,log2,2,5,150,1.0,0.9784347534179687,1
245,10,log2,2,5,200,1.0,1.3000062942504882,1
246,10,log2,2,10,10,1.0,0.07596039772033691,1
247,10,log2,2,10,25,1.0,0.1639400005340576,1
248,10,log2,2,10,50,1.0,0.34303975105285645,1
249,10,log2,2,10,100,1.0,0.6438127517700195,1
250,10,log2,2,10,150,1.0,0.9320621967315674,1
251,10,log2,2,10,200,1.0,1.2320675373077392,1
252,10,log2,4,2,10,1.0,0.076942777633667,1
253,10,log2,4,2,25,1.0,0.16702637672424317,1
254,10,log2,4,2,50,1.0,0.31389484405517576,1
255,10,log2,4,2,100,1.0,0.6432981967926026,1
256,10,log2,4,2,150,1.0,0.9838945865631104,1
257,10,log2,4,2,200,1.0,1.3078019142150878,1
258,10,log2,4,5,10,1.0,0.07486991882324219,1
259,10,log2,4,5,25,1.0,0.18023414611816407,1
260,10,log2,4,5,50,1.0,0.35109820365905764,1
261,10,log2,4,5,100,1.0,0.6972177982330322,1
262,10,log2,4,5,150,1.0,0.9377191543579102,1
263,10,log2,4,5,200,1.0,1.2509873867034913,1
264,10,log2,4,10,10,1.0,0.07609496116638184,1
265,10,log2,4,10,25,1.0,0.15936293601989746,1
266,10,log2,4,10,50,1.0,0.31415705680847167,1
267,10,log2,4,10,100,1.0,0.7452315807342529,1
268,10,log2,4,10,150,1.0,1.0806634426116943,1
269,10,log2,4,10,200,1.0,1.4608468055725097,1
270,10,,1,2,10,1.0,0.12104196548461914,1
271,10,,1,2,25,1.0,0.2328202724456787,1
272,10,,1,2,50,1.0,0.5073083400726318,1
273,10,,1,2,100,1.0,1.0116450786590576,1
274,10,,1,2,150,1.0,1.414713191986084,1
275,10,,1,2,200,1.0,2.004019355773926,1
276,10,,1,5,10,1.0,0.12085771560668945,1
277,10,,1,5,25,1.0,0.2781952381134033,1
278,10,,1,5,50,1.0,0.4488535404205322,1
279,10,,1,5,100,1.0,0.9599856853485107,1
280,10,,1,5,150,1.0,1.383428430557251,1
281,10,,1,5,200,1.0,2.3589133739471437,1
282,10,,1,10,10,1.0,0.14090385437011718,1
283,10,,1,10,25,1.0,0.35843400955200194,1
284,10,,1,10,50,1.0,0.6787689208984375,1
285,10,,1,10,100,1.0,1.386327314376831,1
286,10,,1,10,150,1.0,1.859745454788208,1
287,10,,1,10,200,1.0,2.037587594985962,1
288,10,,2,2,10,1.0,0.11643013954162598,1
289,10,,2,2,25,1.0,0.25934762954711915,1
290,10,,2,2,50,1.0,0.6029251098632813,1
291,10,,2,2,100,1.0,1.3118727207183838,1
292,10,,2,2,150,1.0,1.7957709789276124,1
293,10,,2,2,200,1.0,2.3026127338409426,1
294,10,,2,5,10,1.0,0.14682040214538575,1
295,10,,2,5,25,1.0,0.3520827293395996,1
296,10,,2,5,50,1.0,0.5153875827789307,1
297,10,,2,5,100,1.0,1.0835534572601317,1
298,10,,2,5,150,1.0,1.3541534423828125,1
299,10,,2,5,200,1.0,1.8850651264190674,1
300,10,,2,10,10,1.0,0.09410815238952637,1
301,10,,2,10,25,1.0,0.215193510055542,1
302,10,,2,10,50,1.0,0.47948527336120605,1
303,10,,2,10,100,1.0,0.8885979175567627,1
304,10,,2,10,150,1.0,1.17852783203125,1
305,10,,2,10,200,1.0,1.6370305061340331,1
306,10,,4,2,10,1.0,0.08297696113586425,1
307,10,,4,2,25,1.0,0.22919607162475586,1
308,10,,4,2,50,1.0,0.5088662147521973,1
309,10,,4,2,100,1.0,0.8849873065948486,1
310,10,,4,2,150,1.0,1.4307940483093262,1
311,10,,4,2,200,1.0,1.7011227130889892,1
312,10,,4,5,10,0.9995384615384616,0.07953252792358398,477
313,10,,4,5,25,1.0,0.1893537998199463,1
314,10,,4,5,50,1.0,0.4012265682220459,1
315,10,,4,5,100,1.0,0.8150557994842529,1
316,10,,4,5,150,1.0,1.2805972576141358,1
317,10,,4,5,200,1.0,2.130055570602417,1
318,10,,4,10,10,1.0,0.16312451362609864,1
319,10,,4,10,25,1.0,0.24603734016418458,1
320,10,,4,10,50,1.0,0.4200438499450684,1
321,10,,4,10,100,1.0,0.9041649341583252,1
322,10,,4,10,150,1.0,1.3569337844848632,1
323,10,,4,10,200,1.0,1.7590420246124268,1
324,20,sqrt,1,2,10,1.0,0.07927508354187011,1
325,20,sqrt,1,2,25,1.0,0.19943022727966309,1
326,20,sqrt,1,2,50,1.0,0.33420467376708984,1
327,20,sqrt,1,2,100,1.0,0.6618602752685547,1
328,20,sqrt,1,2,150,1.0,1.228921127319336,1
329,20,sqrt,1,2,200,1.0,1.628161859512329,1
330,20,sqrt,1,5,10,1.0,0.080012845993042,1
331,20,sqrt,1,5,25,1.0,0.1798231601715088,1
332,20,sqrt,1,5,50,1.0,0.4246222496032715,1
333,20,sqrt,1,5,100,1.0,0.7457460403442383,1
334,20,sqrt,1,5,150,1.0,1.2971956253051757,1
335,20,sqrt,1,5,200,1.0,1.7494434356689452,1
336,20,sqrt,1,10,10,1.0,0.07647995948791504,1
337,20,sqrt,1,10,25,1.0,0.20311951637268066,1
338,20,sqrt,1,10,50,1.0,0.45923314094543455,1
339,20,sqrt,1,10,100,1.0,0.8240368366241455,1
340,20,sqrt,1,10,150,1.0,1.1691815376281738,1
341,20,sqrt,1,10,200,1.0,1.6233718872070313,1
342,20,sqrt,2,2,10,1.0,0.07748417854309082,1
343,20,sqrt,2,2,25,1.0,0.2116011619567871,1
344,20,sqrt,2,2,50,1.0,0.4713440418243408,1
345,20,sqrt,2,2,100,1.0,0.9976901531219482,1
346,20,sqrt,2,2,150,1.0,1.2393813610076905,1
347,20,sqrt,2,2,200,1.0,1.5375415802001953,1
348,20,sqrt,2,5,10,1.0,0.08823437690734863,1
349,20,sqrt,2,5,25,1.0,0.19442987442016602,1
350,20,sqrt,2,5,50,1.0,0.39638795852661135,1
351,20,sqrt,2,5,100,1.0,0.8162211418151856,1
352,20,sqrt,2,5,150,1.0,1.2676211833953857,1
353,20,sqrt,2,5,200,1.0,1.5456460952758788,1
354,20,sqrt,2,10,10,1.0,0.0902444839477539,1
355,20,sqrt,2,10,25,1.0,0.23389010429382323,1
356,20,sqrt,2,10,50,1.0,0.3896465301513672,1
357,20,sqrt,2,10,100,1.0,0.7800453662872314,1
358,20,sqrt,2,10,150,1.0,1.1638505935668946,1
359,20,sqrt,2,10,200,1.0,1.7113107681274413,1
360,20,sqrt,4,2,10,1.0,0.08558149337768554,1
361,20,sqrt,4,2,25,1.0,0.23581333160400392,1
362,20,sqrt,4,2,50,1.0,0.4235697746276855,1
363,20,sqrt,4,2,100,1.0,0.7874807357788086,1
364,20,sqrt,4,2,150,1.0,1.2861144542694092,1
365,20,sqrt,4,2,200,1.0,1.8987096786499023,1
366,20,sqrt,4,5,10,0.9996923076923077,0.1270904541015625,474
367,20,sqrt,4,5,25,1.0,0.28092079162597655,1
368,20,sqrt,4,5,50,1.0,0.413846492767334,1
369,20,sqrt,4,5,100,1.0,0.8035638809204102,1
370,20,sqrt,4,5,150,1.0,1.4887822151184082,1
371,20,sqrt,4,5,200,1.0,2.379990339279175,1
372,20,sqrt,4,10,10,0.9995381062355658,0.1219590187072754,479
373,20,sqrt,4,10,25,1.0,0.2960230827331543,1
374,20,sqrt,4,10,50,1.0,0.5461916446685791,1
375,20,sqrt,4,10,100,1.0,1.1055840015411378,1
376,20,sqrt,4,10,150,1.0,1.8969879150390625,1
377,20,sqrt,4,10,200,1.0,2.474728059768677,1
378,20,log2,1,2,10,1.0,0.11010570526123047,1
379,20,log2,1,2,25,1.0,0.4059011459350586,1
380,20,log2,1,2,50,1.0,0.6251191139221192,1
381,20,log2,1,2,100,1.0,1.413718318939209,1
382,20,log2,1,2,150,1.0,1.9604735851287842,1
383,20,log2,1,2,200,1.0,2.2221422672271727,1
384,20,log2,1,5,10,1.0,0.13144993782043457,1
385,20,log2,1,5,25,1.0,0.30369129180908205,1
386,20,log2,1,5,50,1.0,0.571240758895874,1
387,20,log2,1,5,100,1.0,1.275230073928833,1
388,20,log2,1,5,150,1.0,1.5638779163360597,1
389,20,log2,1,5,200,1.0,2.436379623413086,1
390,20,log2,1,10,10,1.0,0.09165582656860352,1
391,20,log2,1,10,25,1.0,0.25403733253479005,1
392,20,log2,1,10,50,1.0,0.5389696598052979,1
393,20,log2,1,10,100,1.0,1.3407114505767823,1
394,20,log2,1,10,150,1.0,2.2615278244018553,1
395,20,log2,1,10,200,1.0,2.339264392852783,1
396,20,log2,2,2,10,1.0,0.08301773071289062,1
397,20,log2,2,2,25,1.0,0.2090521812438965,1
398,20,log2,2,2,50,1.0,0.449280834197998,1
399,20,log2,2,2,100,1.0,0.813971757888794,1
400,20,log2,2,2,150,1.0,1.0365939140319824,1
401,20,log2,2,2,200,1.0,1.7452701568603515,1
402,20,log2,2,5,10,1.0,0.06752586364746094,1
403,20,log2,2,5,25,1.0,0.17234449386596679,1
404,20,log2,2,5,50,1.0,0.32602634429931643,1
405,20,log2,2,5,100,1.0,1.0406976699829102,1
406,20,log2,2,5,150,1.0,1.7449018001556396,1
407,20,log2,2,5,200,1.0,1.801267957687378,1
408,20,log2,2,10,10,1.0,0.07949299812316894,1
409,20,log2,2,10,25,1.0,0.16971158981323242,1
410,20,log2,2,10,50,1.0,0.42229771614074707,1
411,20,log2,2,10,100,1.0,0.8058136463165283,1
412,20,log2,2,10,150,1.0,1.17584547996521,1
413,20,log2,2,10,200,1.0,1.4301961421966554,1
414,20,log2,4,2,10,0.9995381062355658,0.08344383239746093,479
415,20,log2,4,2,25,1.0,0.17661447525024415,1
416,20,log2,4,2,50,1.0,0.37045955657958984,1
417,20,log2,4,2,100,1.0,0.8215971469879151,1
418,20,log2,4,2,150,1.0,0.9067161083221436,1
419,20,log2,4,2,200,1.0,1.2535473823547363,1
420,20,log2,4,5,10,0.9993846153846153,0.07229175567626953,484
421,20,log2,4,5,25,1.0,0.17236928939819335,1
422,20,log2,4,5,50,1.0,0.3031450748443604,1
423,20,log2,4,5,100,1.0,0.623560094833374,1
424,20,log2,4,5,150,1.0,1.1493398666381835,1
425,20,log2,4,5,200,1.0,1.4340939044952392,1
426,20,log2,4,10,10,1.0,0.07324624061584473,1
427,20,log2,4,10,25,1.0,0.18872060775756835,1
428,20,log2,4,10,50,1.0,0.3533350944519043,1
429,20,log2,4,10,100,1.0,1.0432142734527587,1
430,20,log2,4,10,150,1.0,1.9968252182006836,1
431,20,log2,4,10,200,1.0,2.5555423736572265,1
432,20,,1,2,10,1.0,0.18987374305725097,1
433,20,,1,2,25,1.0,0.4604515075683594,1
434,20,,1,2,50,1.0,0.926246976852417,1
435,20,,1,2,100,1.0,1.8635199069976807,1
436,20,,1,2,150,1.0,1.974700403213501,1
437,20,,1,2,200,1.0,2.108183479309082,1
438,20,,1,5,10,1.0,0.11756348609924316,1
439,20,,1,5,25,1.0,0.2906309127807617,1
440,20,,1,5,50,1.0,0.5446378707885742,1
441,20,,1,5,100,1.0,1.0400966644287108,1
442,20,,1,5,150,1.0,1.9199258804321289,1
443,20,,1,5,200,1.0,2.2281405448913576,1
444,20,,1,10,10,1.0,0.11430025100708008,1
445,20,,1,10,25,1.0,0.2268437385559082,1
446,20,,1,10,50,1.0,0.5690537452697754,1
447,20,,1,10,100,1.0,1.1059629440307617,1
448,20,,1,10,150,1.0,1.7957056522369386,1
449,20,,1,10,200,1.0,2.8093607425689697,1
450,20,,2,2,10,1.0,0.22807536125183106,1
451,20,,2,2,25,1.0,0.44657082557678224,1
452,20,,2,2,50,1.0,0.6192746162414551,1
453,20,,2,2,100,1.0,1.1793869972229003,1
454,20,,2,2,150,1.0,1.661562204360962,1
455,20,,2,2,200,1.0,2.1851223945617675,1
456,20,,2,5,10,1.0,0.11495432853698731,1
457,20,,2,5,25,1.0,0.27339019775390627,1
458,20,,2,5,50,1.0,0.6008730888366699,1
459,20,,2,5,100,1.0,1.184048557281494,1
460,20,,2,5,150,1.0,1.6790892601013183,1
461,20,,2,5,200,1.0,2.2595861911773683,1
462,20,,2,10,10,1.0,0.1185338020324707,1
463,20,,2,10,25,1.0,0.2800904273986816,1
464,20,,2,10,50,1.0,0.5550567626953125,1
465,20,,2,10,100,1.0,1.0950413703918458,1
466,20,,2,10,150,1.0,1.8921762943267821,1
467,20,,2,10,200,1.0,2.3351423740386963,1
468,20,,4,2,10,1.0,0.1800088882446289,1
469,20,,4,2,25,1.0,0.290386438369751,1
470,20,,4,2,50,1.0,0.5047833442687988,1
471,20,,4,2,100,1.0,1.154427719116211,1
472,20,,4,2,150,1.0,1.481968307495117,1
473,20,,4,2,200,1.0,2.2987576007843016,1
474,20,,4,5,10,1.0,0.10667037963867188,1
475,20,,4,5,25,1.0,0.23507356643676758,1
476,20,,4,5,50,1.0,0.6404308795928955,1
477,20,,4,5,100,1.0,1.1259250164031982,1
478,20,,4,5,150,1.0,1.8067749977111816,1
479,20,,4,5,200,1.0,2.8806723594665526,1
480,20,,4,10,10,1.0,0.15895428657531738,1
481,20,,4,10,25,1.0,0.41222562789916994,1
482,20,,4,10,50,1.0,0.6729184150695801,1
483,20,,4,10,100,1.0,1.0059524059295655,1
484,20,,4,10,150,1.0,1.918048334121704,1
485,20,,4,10,200,1.0,2.1324029922485352,1
